Date,Product_ID,Product_Name,Salesperson_ID,Region,Units_Sold,Unit_Price,Total_Sale,Month,Salesperson_Experience
2022-03-13,1606,Product_1606,87,East,89,357,31773,3,11
2022-12-09,1162,Product_1162,85,North,67,26,1742,12,14
2023-08-16,1779,Product_1779,22,West,57,309,17613,8,11
2022-02-17,1303,Product_1303,19,North,38,270,10260,2,29
2022-02-20,1318,Product_1318,10,South,99,194,19206,2,13
2022-03-18,1684,Product_1684,42,East,42,159,6678,3,5
2022-11-20,1005,Product_1005,31,North,114,61,6954,11,18
2022-11-04,1300,Product_1300,31,West,16,436,6976,11,18
2021-10-20,1857,Product_1857,99,West,66,109,7194,10,27
2023-08-23,1100,Product_1100,75,East,121,306,37026,8,25
2022-06-20,1415,Product_1415,81,North,94,374,35156,6,2
2022-11-21,1963,Product_1963,97,West,46,127,5842,11,3
2022-06-27,1359,Product_1359,86,East,158,140,22120,6,28
2023-05-18,1130,Product_1130,90,West,23,282,6486,5,14
2022-08-14,1894,Product_1894,36,East,80,141,11280,8,13
2022-08-12,1385,Product_1385,66,West,106,139,14734,8,28
2023-03-03,1019,Product_1019,32,West,145,263,38135,3,23
2022-02-11,1722,Product_1722,67,West,135,190,25650,2,27
2021-10-20,1294,Product_1294,63,North,63,33,2079,10,1
2023-04-25,1395,Product_1395,23,South,50,352,17600,4,19
2023-09-04,1444,Product_1444,50,North,29,88,2552,9,0
2023-06-11,1291,Product_1291,65,South,100,241,24100,6,6
2023-02-13,1489,Product_1489,69,South,97,15,1455,2,8
2023-06-21,1347,Product_1347,44,North,74,316,23384,6,20
2023-06-11,1264,Product_1264,58,North,43,463,19909,6,20
2023-03-13,1764,Product_1764,57,West,70,169,11830,3,9
2022-09-19,1043,Product_1043,37,South,47,102,4794,9,6
2023-01-27,1074,Product_1074,65,North,103,496,51088,1,6
2022-03-09,1052,Product_1052,18,North,39,228,8892,3,28
2023-05-25,1285,Product_1285,5,South,141,27,3807,5,27
2022-03-05,1882,Product_1882,82,North,28,394,11032,3,11
2023-06-22,1065,Product_1065,99,West,62,171,10602,6,27
2023-08-13,1037,Product_1037,96,North,1,12,12,8,18
2023-09-06,1765,Product_1765,26,East,72,268,19296,9,22
2022-04-04,1805,Product_1805,33,South,74,496,36704,4,20
2022-09-27,1416,Product_1416,42,East,35,77,2695,9,5
2022-12-03,1710,Product_1710,88,East,92,30,2760,12,16
2021-12-23,1747,Product_1747,27,North,20,322,6440,12,17
2023-05-23,1468,Product_1468,54,West,14,90,1260,5,22
2021-12-25,1054,Product_1054,83,South,42,403,16926,12,14
2022-12-26,1843,Product_1843,82,South,49,390,19110,12,11
2021-12-08,1115,Product_1115,79,North,24,345,8280,12,4
2022-08-29,1596,Product_1596,91,East,87,412,35844,8,19
2022-08-24,1278,Product_1278,75,South,18,73,1314,8,25
2023-06-14,1453,Product_1453,24,East,34,256,8704,6,7
2022-02-11,1141,Product_1141,3,North,18,170,3060,2,28
2023-05-11,1607,Product_1607,39,West,44,132,5808,5,3
2022-09-26,1048,Product_1048,71,North,49,459,22491,9,1
2023-04-02,1368,Product_1368,12,East,23,24,552,4,8
2023-07-23,1369,Product_1369,33,East,97,104,10088,7,20
2023-02-26,1300,Product_1300,22,South,77,436,33572,2,11
2022-07-15,1716,Product_1716,35,South,19,367,6973,7,15
2022-01-07,1922,Product_1922,14,North,26,312,8112,1,25
2023-01-18,1970,Product_1970,26,East,29,224,6496,1,22
2022-08-14,1351,Product_1351,83,East,98,386,37828,8,14
2022-05-09,1194,Product_1194,85,North,9,447,4023,5,14
2023-03-06,1304,Product_1304,54,East,110,396,43560,3,22
2023-08-21,1249,Product_1249,41,East,47,416,19552,8,10
2023-10-05,1257,Product_1257,45,West,45,74,3330,10,11
2023-07-30,1989,Product_1989,31,West,93,367,34131,7,18
2023-02-16,1955,Product_1955,69,East,54,437,23598,2,8
2023-05-27,1449,Product_1449,99,North,149,139,20711,5,27
2023-05-02,1870,Product_1870,17,East,93,110,10230,5,3
2021-11-06,1058,Product_1058,60,South,84,176,14784,11,26
2023-02-09,1220,Product_1220,96,South,112,245,27440,2,18
2023-02-19,1571,Product_1571,4,North,4,497,1988,2,25
2023-01-08,1533,Product_1533,10,North,11,123,1353,1,13
2022-09-24,1856,Product_1856,94,West,41,278,11398,9,27
2023-04-03,1361,Product_1361,9,South,47,41,1927,4,1
2023-06-23,1941,Product_1941,61,East,23,404,9292,6,30
2022-02-12,1052,Product_1052,90,East,64,228,14592,2,14
2022-01-01,1786,Product_1786,22,North,87,178,15486,1,11
2022-07-15,1560,Product_1560,21,East,128,373,47744,7,29
2023-07-18,1975,Product_1975,23,South,123,338,41574,7,19
2022-02-12,1528,Product_1528,61,East,114,410,46740,2,30
2023-09-05,1497,Product_1497,12,West,43,364,15652,9,8
2023-09-12,1638,Product_1638,95,East,32,183,5856,9,6
2023-08-19,1154,Product_1154,17,South,35,137,4795,8,3
2022-04-01,1786,Product_1786,55,North,24,178,4272,4,9
2023-05-25,1746,Product_1746,21,West,83,169,14027,5,29
2022-05-29,1489,Product_1489,54,West,123,15,1845,5,22
2022-02-22,1797,Product_1797,47,West,99,88,8712,2,20
2023-08-07,1077,Product_1077,41,East,95,61,5795,8,10
2022-04-13,1173,Product_1173,97,East,48,310,14880,4,3
2023-08-14,1617,Product_1617,15,East,56,351,19656,8,19
2023-09-13,1319,Product_1319,96,West,54,156,8424,9,18
2022-10-29,1031,Product_1031,59,East,68,252,17136,10,6
2023-03-01,1948,Product_1948,99,West,109,156,17004,3,27
2022-01-12,1918,Product_1918,15,West,33,489,16137,1,19
2022-11-06,1291,Product_1291,29,East,76,241,18316,11,24
2023-07-14,1521,Product_1521,11,North,64,301,19264,7,17
2023-07-22,1314,Product_1314,29,West,72,397,28584,7,24
2023-01-25,1613,Product_1613,86,East,160,120,19200,1,28
2023-01-13,1629,Product_1629,90,South,25,94,2350,1,14
2023-03-21,1668,Product_1668,82,North,61,381,23241,3,11
2023-09-14,1266,Product_1266,89,South,26,122,3172,9,24
2023-04-22,1421,Product_1421,85,East,16,175,2800,4,14
2022-02-12,1244,Product_1244,88,North,126,448,56448,2,16
2023-06-25,1590,Product_1590,56,East,1,367,367,6,27
2021-10-27,1671,Product_1671,92,South,11,117,1287,10,20
2022-05-25,1090,Product_1090,53,South,25,331,8275,5,18
2023-10-08,1869,Product_1869,3,East,1,297,297,10,28
2023-06-01,1435,Product_1435,13,East,33,414,13662,6,29
2022-11-27,1640,Product_1640,38,North,44,446,19624,11,7
2023-05-09,1488,Product_1488,70,North,5,264,1320,5,5
2022-08-19,1013,Product_1013,11,East,35,125,4375,8,17
2023-01-29,1898,Product_1898,23,North,86,352,30272,1,19
2022-01-15,1285,Product_1285,73,West,85,27,2295,1,26
2021-10-29,1670,Product_1670,56,North,138,97,13386,10,27
2022-08-23,1640,Product_1640,17,West,64,446,28544,8,3
2022-12-27,1685,Product_1685,9,North,91,450,40950,12,1
2022-04-01,1397,Product_1397,83,South,7,121,847,4,14
2022-06-15,1931,Product_1931,99,South,91,340,30940,6,27
2022-09-01,1685,Product_1685,96,East,100,450,45000,9,18
2023-08-06,1950,Product_1950,92,North,69,125,8625,8,20
2022-09-19,1931,Product_1931,28,East,112,340,38080,9,24
2021-11-06,1426,Product_1426,79,South,7,307,2149,11,4
2021-12-29,1360,Product_1360,19,North,43,450,19350,12,29
2022-04-12,1042,Product_1042,97,West,43,411,17673,4,3
2022-09-23,1910,Product_1910,87,North,54,437,23598,9,11
2022-06-24,1293,Product_1293,92,South,25,214,5350,6,20
2022-04-30,1344,Product_1344,4,North,153,184,28152,4,25
2022-12-12,1811,Product_1811,47,North,34,402,13668,12,20
2022-09-09,1620,Product_1620,47,East,1,365,365,9,20
2022-08-21,1241,Product_1241,31,East,6,81,486,8,18
2022-05-11,1054,Product_1054,99,South,53,403,21359,5,27
2022-02-19,1566,Product_1566,5,East,90,372,33480,2,27
2023-05-12,1845,Product_1845,33,East,70,200,14000,5,20
2023-01-09,1727,Product_1727,48,North,129,15,1935,1,27
2023-10-02,1441,Product_1441,32,East,49,317,15533,10,23
2023-02-22,1106,Product_1106,79,East,96,34,3264,2,4
2022-12-26,1312,Product_1312,59,North,25,76,1900,12,6
2023-07-05,1183,Product_1183,98,East,7,136,952,7,14
2022-02-24,1129,Product_1129,64,East,97,107,10379,2,2
2023-04-20,1498,Product_1498,47,West,96,299,28704,4,20
2021-12-05,1635,Product_1635,9,South,59,103,6077,12,1
2023-03-08,1417,Product_1417,35,North,25,468,11700,3,15
2022-02-11,1048,Product_1048,47,East,43,459,19737,2,20
2022-12-09,1319,Product_1319,88,East,53,156,8268,12,16
2022-05-30,1252,Product_1252,82,East,108,499,53892,5,11
2023-07-17,1854,Product_1854,17,East,48,215,10320,7,3
2023-03-06,1391,Product_1391,1,North,69,91,6279,3,29
2023-08-22,1068,Product_1068,55,East,110,248,27280,8,9
2022-01-23,1441,Product_1441,11,South,23,317,7291,1,17
2022-02-03,1476,Product_1476,33,South,54,335,18090,2,20
2023-07-13,1938,Product_1938,70,East,27,58,1566,7,5
2023-06-24,1829,Product_1829,56,East,74,364,26936,6,27
2023-06-26,1376,Product_1376,64,North,45,70,3150,6,2
2023-08-28,1563,Product_1563,93,West,88,16,1408,8,17
2023-09-17,1544,Product_1544,58,North,23,171,3933,9,20
2021-11-20,1531,Product_1531,20,North,91,73,6643,11,10
2023-02-24,1975,Product_1975,18,South,122,338,41236,2,28
2021-12-24,1740,Product_1740,78,South,78,38,2964,12,3
2022-04-16,1186,Product_1186,45,West,3,488,1464,4,11
2023-01-05,1699,Product_1699,43,East,106,314,33284,1,7
2023-04-21,1702,Product_1702,20,West,118,164,19352,4,10
2022-05-08,1111,Product_1111,57,East,112,116,12992,5,9
2021-12-07,1183,Product_1183,82,South,83,136,11288,12,11
2023-08-30,1292,Product_1292,27,South,43,457,19651,8,17
2022-07-09,1955,Product_1955,18,East,4,437,1748,7,28
2022-03-01,1873,Product_1873,17,South,47,112,5264,3,3
2022-09-28,1360,Product_1360,60,West,79,450,35550,9,26
2022-04-13,1501,Product_1501,89,West,153,163,24939,4,24
2022-11-14,1983,Product_1983,5,West,29,450,13050,11,27
2021-10-30,1306,Product_1306,6,East,52,143,7436,10,17
2022-05-08,1796,Product_1796,97,North,91,13,1183,5,3
2021-10-22,1738,Product_1738,15,West,89,266,23674,10,19
2022-05-21,1648,Product_1648,39,East,73,241,17593,5,3
2022-08-22,1085,Product_1085,80,North,124,415,51460,8,21
2023-04-16,1979,Product_1979,39,North,73,59,4307,4,3
2023-05-02,1295,Product_1295,88,West,75,461,34575,5,16
2022-09-11,1451,Product_1451,21,South,149,210,31290,9,29
2022-05-06,1170,Product_1170,13,South,143,410,58630,5,29
2023-06-12,1355,Product_1355,29,West,13,184,2392,6,24
2022-02-05,1459,Product_1459,98,North,28,214,5992,2,14
2022-08-06,1278,Product_1278,5,West,122,73,8906,8,27
2022-02-04,1870,Product_1870,67,North,99,110,10890,2,27
2022-12-01,1251,Product_1251,21,South,128,322,41216,12,29
2023-04-24,1007,Product_1007,9,West,20,198,3960,4,1
2021-12-10,1585,Product_1585,67,East,103,168,17304,12,27
2022-02-08,1319,Product_1319,44,South,7,156,1092,2,20
2022-08-10,1150,Product_1150,62,South,4,451,1804,8,21
2023-05-22,1604,Product_1604,94,North,32,124,3968,5,27
2022-04-26,1375,Product_1375,67,South,127,235,29845,4,27
2023-10-10,1364,Product_1364,62,North,134,247,33098,10,21
2021-12-23,1607,Product_1607,62,North,7,132,924,12,21
2023-05-16,1439,Product_1439,60,East,80,137,10960,5,26
2023-01-27,1141,Product_1141,49,South,126,170,21420,1,16
2022-07-04,1591,Product_1591,39,South,82,222,18204,7,3
2023-07-27,1870,Product_1870,41,West,78,110,8580,7,10
2023-07-15,1751,Product_1751,50,West,59,153,9027,7,0
2022-09-15,1784,Product_1784,98,East,55,455,25025,9,14
2023-03-04,1019,Product_1019,17,South,75,263,19725,3,3
2023-09-02,1882,Product_1882,53,East,128,394,50432,9,18
2022-05-17,1011,Product_1011,55,West,110,341,37510,5,9
2022-01-16,1968,Product_1968,78,South,76,389,29564,1,3
2023-08-29,1635,Product_1635,75,South,32,103,3296,8,25
2021-11-16,1121,Product_1121,56,North,56,11,616,11,27
2022-06-14,1839,Product_1839,1,East,69,123,8487,6,29
2022-09-20,1424,Product_1424,65,South,102,301,30702,9,6
2021-12-21,1228,Product_1228,64,West,52,337,17524,12,2
2023-04-25,1596,Product_1596,52,West,111,412,45732,4,21
2023-03-03,1927,Product_1927,15,South,76,408,31008,3,19
2023-04-13,1932,Product_1932,2,East,30,463,13890,4,23
2023-01-31,1877,Product_1877,12,North,45,300,13500,1,8
2023-06-03,1785,Product_1785,45,South,104,434,45136,6,11
2021-12-09,1028,Product_1028,57,South,54,451,24354,12,9
2022-02-08,1134,Product_1134,42,South,20,184,3680,2,5
2022-08-16,1551,Product_1551,2,North,116,270,31320,8,23
2022-01-17,1100,Product_1100,87,North,3,306,918,1,11
2022-06-05,1375,Product_1375,62,West,70,235,16450,6,21
2022-03-18,1645,Product_1645,34,East,110,185,20350,3,6
2022-03-06,1915,Product_1915,17,South,96,80,7680,3,3
2022-03-03,1310,Product_1310,41,North,67,398,26666,3,10
2023-01-19,1439,Product_1439,78,South,86,137,11782,1,3
2023-06-12,1840,Product_1840,75,East,4,98,392,6,25
2023-02-25,1692,Product_1692,84,East,84,252,21168,2,21
2023-03-30,1456,Product_1456,71,West,37,470,17390,3,1
2022-09-17,1199,Product_1199,65,East,75,95,7125,9,6
2022-10-16,1720,Product_1720,15,East,75,384,28800,10,19
2022-04-11,1599,Product_1599,38,North,43,455,19565,4,7
2023-06-13,1999,Product_1999,98,West,129,396,51084,6,14
2022-05-20,1124,Product_1124,73,West,26,40,1040,5,26
2022-09-27,1470,Product_1470,65,East,101,270,27270,9,6
2021-12-19,1928,Product_1928,9,East,62,96,5952,12,1
2021-12-19,1021,Product_1021,42,North,19,192,3648,12,5
2023-08-28,1049,Product_1049,66,South,139,108,15012,8,28
2023-03-27,1750,Product_1750,86,South,40,23,920,3,28
2022-05-23,1725,Product_1725,89,North,153,35,5355,5,24
2023-05-31,1794,Product_1794,51,West,35,26,910,5,3
2023-07-05,1559,Product_1559,78,East,32,475,15200,7,3
2023-05-20,1065,Product_1065,99,West,12,171,2052,5,27
2023-09-13,1990,Product_1990,80,East,143,384,54912,9,21
2022-12-16,1908,Product_1908,19,North,89,69,6141,12,29
2023-10-05,1129,Product_1129,31,South,66,107,7062,10,18
2022-12-16,1301,Product_1301,66,East,32,123,3936,12,28
2022-10-25,1326,Product_1326,32,South,66,123,8118,10,23
2022-05-13,1383,Product_1383,75,West,67,50,3350,5,25
2022-08-01,1778,Product_1778,8,South,84,459,38556,8,20
2022-02-01,1750,Product_1750,69,West,30,23,690,2,8
2023-09-07,1537,Product_1537,98,North,115,83,9545,9,14
2023-10-12,1702,Product_1702,32,West,43,164,7052,10,23
2023-04-15,1048,Product_1048,47,East,34,459,15606,4,20
2022-06-18,1318,Product_1318,70,North,66,194,12804,6,5
2023-02-22,1020,Product_1020,8,West,15,106,1590,2,20
2023-08-15,1432,Product_1432,34,West,79,394,31126,8,6
2023-09-27,1590,Product_1590,4,East,9,367,3303,9,25
2023-03-01,1591,Product_1591,36,South,62,222,13764,3,13
2022-12-28,1008,Product_1008,44,West,34,79,2686,12,20
2023-02-15,1148,Product_1148,25,North,57,295,16815,2,2
2023-01-09,1436,Product_1436,26,East,14,116,1624,1,22
2022-11-07,1883,Product_1883,33,North,41,428,17548,11,20
2023-03-13,1498,Product_1498,9,North,75,299,22425,3,1
2022-04-07,1887,Product_1887,47,West,99,447,44253,4,20
2022-09-07,1054,Product_1054,72,North,62,403,24986,9,11
2023-02-05,1296,Product_1296,17,East,106,235,24910,2,3
2022-06-08,1517,Product_1517,15,South,109,115,12535,6,19
2023-09-15,1768,Product_1768,42,West,98,122,11956,9,5
2022-10-13,1862,Product_1862,54,West,16,263,4208,10,22
2022-07-21,1703,Product_1703,13,West,113,262,29606,7,29
2021-11-20,1900,Product_1900,50,East,97,342,33174,11,0
2022-04-14,1228,Product_1228,44,South,23,337,7751,4,20
2021-12-23,1246,Product_1246,3,West,63,63,3969,12,28
2023-09-29,1281,Product_1281,53,North,83,498,41334,9,18
2021-11-15,1768,Product_1768,56,West,53,122,6466,11,27
2023-08-13,1256,Product_1256,54,South,119,454,54026,8,22
2023-02-10,1092,Product_1092,57,North,61,55,3355,2,9
2022-07-14,1213,Product_1213,12,West,16,290,4640,7,8
2023-06-08,1805,Product_1805,93,East,20,496,9920,6,17
2021-12-24,1552,Product_1552,59,North,64,435,27840,12,6
2022-03-01,1978,Product_1978,65,South,48,88,4224,3,6
2022-10-20,1667,Product_1667,96,South,139,84,11676,10,18
2022-01-09,1132,Product_1132,37,North,112,85,9520,1,6
2022-09-12,1916,Product_1916,20,West,116,298,34568,9,10
2022-01-25,1496,Product_1496,72,South,27,172,4644,1,11
2023-05-27,1830,Product_1830,37,West,57,95,5415,5,6
2022-09-11,1085,Product_1085,31,East,2,415,830,9,18
2023-04-14,1595,Product_1595,95,South,10,364,3640,4,6
2022-02-21,1395,Product_1395,25,North,29,352,10208,2,2
2022-05-17,1901,Product_1901,50,North,46,331,15226,5,0
2023-10-14,1924,Product_1924,49,South,57,277,15789,10,16
2022-03-01,1876,Product_1876,8,North,105,354,37170,3,20
2023-03-06,1759,Product_1759,94,North,64,268,17152,3,27
2022-03-25,1871,Product_1871,94,North,54,269,14526,3,27
2023-05-01,1956,Product_1956,91,North,92,211,19412,5,19
2022-11-05,1546,Product_1546,35,North,56,201,11256,11,15
2021-11-10,1248,Product_1248,13,East,44,227,9988,11,29
2023-06-06,1842,Product_1842,21,North,123,150,18450,6,29
2022-12-12,1636,Product_1636,73,North,84,57,4788,12,26
2023-02-03,1563,Product_1563,24,East,19,16,304,2,7
2022-06-10,1288,Product_1288,48,South,108,482,52056,6,27
2023-05-14,1408,Product_1408,33,North,92,269,24748,5,20
2023-01-16,1781,Product_1781,1,North,133,163,21679,1,29
2023-09-19,1732,Product_1732,72,North,73,172,12556,9,11
2023-05-12,1308,Product_1308,3,West,134,206,27604,5,28
2022-03-30,1060,Product_1060,14,East,140,279,39060,3,25
2022-08-16,1503,Product_1503,14,North,25,310,7750,8,25
2022-08-21,1780,Product_1780,49,West,110,365,40150,8,16
2021-10-21,1526,Product_1526,33,East,105,439,46095,10,20
2022-07-17,1310,Product_1310,4,North,120,398,47760,7,25
2022-12-14,1692,Product_1692,38,West,50,252,12600,12,7
2022-03-11,1199,Product_1199,25,West,94,95,8930,3,2
2023-09-19,1814,Product_1814,47,West,109,396,43164,9,20
2023-09-11,1940,Product_1940,13,South,106,230,24380,9,29
2023-04-07,1352,Product_1352,39,East,31,303,9393,4,3
2021-11-25,1074,Product_1074,25,South,58,496,28768,11,2
2022-02-03,1959,Product_1959,73,East,50,303,15150,2,26
2022-08-12,1755,Product_1755,43,West,78,151,11778,8,7
2022-01-24,1270,Product_1270,38,East,112,423,47376,1,7
2022-07-27,1020,Product_1020,35,East,15,106,1590,7,15
2022-02-06,1035,Product_1035,93,East,32,82,2624,2,17
2023-04-21,1197,Product_1197,55,West,39,313,12207,4,9
2023-04-24,1152,Product_1152,50,South,66,100,6600,4,0
2023-06-08,1043,Product_1043,78,North,38,102,3876,6,3
2022-04-25,1640,Product_1640,34,South,59,446,26314,4,6
2023-02-19,1553,Product_1553,25,North,6,483,2898,2,2
2022-10-08,1954,Product_1954,42,South,45,238,10710,10,5
2021-11-07,1544,Product_1544,92,South,138,171,23598,11,20
2022-11-16,1870,Product_1870,51,East,36,110,3960,11,3
2022-07-07,1509,Product_1509,94,East,41,246,10086,7,27
2022-12-03,1415,Product_1415,37,East,108,374,40392,12,6
2022-11-26,1961,Product_1961,66,West,108,349,37692,11,28
2023-08-20,1408,Product_1408,85,West,18,269,4842,8,14
2023-02-15,1295,Product_1295,34,South,41,461,18901,2,6
2022-08-19,1953,Product_1953,83,East,19,249,4731,8,14
2023-07-05,1864,Product_1864,38,East,92,399,36708,7,7
2023-08-06,1626,Product_1626,31,West,128,34,4352,8,18
2021-11-06,1869,Product_1869,26,South,86,297,25542,11,22
2022-04-21,1202,Product_1202,76,West,104,15,1560,4,10
2022-11-28,1575,Product_1575,94,South,135,172,23220,11,27
2022-02-27,1914,Product_1914,26,North,136,319,43384,2,22
2023-02-10,1984,Product_1984,63,East,19,414,7866,2,1
2021-10-27,1795,Product_1795,48,East,30,68,2040,10,27
2023-09-24,1969,Product_1969,95,East,4,296,1184,9,6
2022-09-02,1734,Product_1734,79,North,46,62,2852,9,4
2022-11-14,1847,Product_1847,10,East,8,372,2976,11,13
2023-03-22,1367,Product_1367,36,South,16,451,7216,3,13
2022-03-04,1425,Product_1425,40,North,114,497,56658,3,23
2023-04-03,1209,Product_1209,26,North,110,90,9900,4,22
2023-08-01,1597,Product_1597,9,South,81,22,1782,8,1
2022-10-21,1945,Product_1945,53,West,109,492,53628,10,18
2023-02-20,1738,Product_1738,81,West,40,266,10640,2,2
2023-09-08,1459,Product_1459,70,East,33,214,7062,9,5
2021-10-30,1361,Product_1361,86,East,54,41,2214,10,28
2023-04-25,1475,Product_1475,80,South,124,122,15128,4,21
2023-01-08,1303,Product_1303,86,West,126,270,34020,1,28
2022-02-10,1184,Product_1184,53,South,86,107,9202,2,18
2023-09-11,1264,Product_1264,39,East,58,463,26854,9,3
2023-09-25,1413,Product_1413,61,South,165,422,69630,9,30
2022-05-03,1401,Product_1401,52,South,96,102,9792,5,21
2022-09-07,1172,Product_1172,68,East,29,88,2552,9,25
2023-03-15,1727,Product_1727,68,North,65,15,975,3,25
2023-07-09,1877,Product_1877,73,South,98,300,29400,7,26
2023-08-12,1082,Product_1082,78,East,28,357,9996,8,3
2023-07-11,1589,Product_1589,42,West,7,280,1960,7,5
2022-04-02,1321,Product_1321,90,West,51,434,22134,4,14
2022-06-28,1906,Product_1906,67,East,104,319,33176,6,27
2021-12-02,1345,Product_1345,96,West,94,156,14664,12,18
2023-02-01,1071,Product_1071,75,East,25,134,3350,2,25
2023-02-20,1450,Product_1450,51,West,28,272,7616,2,3
2022-04-18,1782,Product_1782,3,West,116,435,50460,4,28
2022-01-04,1876,Product_1876,13,North,81,354,28674,1,29
2022-10-28,1807,Product_1807,13,West,29,25,725,10,29
2023-07-09,1652,Product_1652,61,South,109,184,20056,7,30
2021-12-25,1207,Product_1207,24,South,65,485,31525,12,7
2023-03-28,1341,Product_1341,20,North,78,133,10374,3,10
2022-01-19,1032,Product_1032,74,East,98,468,45864,1,14
2023-08-01,1381,Product_1381,87,West,54,321,17334,8,11
2022-06-20,1385,Product_1385,97,North,11,139,1529,6,3
2022-09-25,1108,Product_1108,55,North,83,21,1743,9,9
2022-08-19,1988,Product_1988,35,South,30,273,8190,8,15
2022-11-21,1877,Product_1877,78,South,62,300,18600,11,3
2023-09-22,1161,Product_1161,80,West,81,421,34101,9,21
2023-01-10,1015,Product_1015,30,East,8,30,240,1,7
2022-01-24,1013,Product_1013,83,South,55,125,6875,1,14
2022-09-15,1742,Product_1742,33,North,89,220,19580,9,20
2022-05-12,1245,Product_1245,41,North,43,132,5676,5,10
2023-01-11,1045,Product_1045,66,West,96,348,33408,1,28
2022-12-11,1817,Product_1817,49,West,64,390,24960,12,16
2023-07-30,1624,Product_1624,8,West,108,489,52812,7,20
2022-01-04,1900,Product_1900,84,East,77,342,26334,1,21
2023-04-21,1554,Product_1554,3,North,80,413,33040,4,28
2022-12-18,1401,Product_1401,85,West,57,102,5814,12,14
2022-12-22,1047,Product_1047,65,North,1,427,427,12,6
2023-02-16,1703,Product_1703,85,North,67,262,17554,2,14
2022-03-03,1409,Product_1409,72,West,27,350,9450,3,11
2023-08-04,1713,Product_1713,2,East,95,481,45695,8,23
2022-06-30,1453,Product_1453,87,West,117,256,29952,6,11
2023-05-02,1141,Product_1141,41,East,94,170,15980,5,10
2022-07-01,1449,Product_1449,53,West,103,139,14317,7,18
2023-07-27,1188,Product_1188,75,West,70,23,1610,7,25
2023-10-09,1730,Product_1730,16,South,163,495,80685,10,28
2023-03-02,1456,Product_1456,9,West,33,470,15510,3,1
2023-06-24,1763,Product_1763,96,South,57,207,11799,6,18
2023-02-15,1972,Product_1972,39,North,70,138,9660,2,3
2021-12-04,1788,Product_1788,64,North,15,417,6255,12,2
2023-01-05,1822,Product_1822,36,South,97,39,3783,1,13
2023-05-24,1115,Product_1115,23,North,11,345,3795,5,19
2023-07-29,1875,Product_1875,47,South,59,369,21771,7,20
2023-05-21,1513,Product_1513,49,West,110,280,30800,5,16
2021-10-23,1898,Product_1898,55,South,15,352,5280,10,9
2021-10-20,1012,Product_1012,94,West,146,167,24382,10,27
2022-08-05,1276,Product_1276,10,East,35,112,3920,8,13
2022-02-05,1928,Product_1928,63,West,3,96,288,2,1
2023-05-17,1251,Product_1251,95,South,49,322,15778,5,6
2023-01-22,1915,Product_1915,26,East,139,80,11120,1,22
2022-07-12,1892,Product_1892,48,East,143,466,66638,7,27
2022-03-06,1227,Product_1227,30,West,30,32,960,3,7
2022-12-27,1145,Product_1145,2,East,22,487,10714,12,23
2021-12-02,1216,Product_1216,29,West,79,294,23226,12,24
2023-03-13,1748,Product_1748,54,East,83,301,24983,3,22
2022-07-08,1293,Product_1293,32,East,113,214,24182,7,23
2023-10-17,1767,Product_1767,38,South,109,103,11227,10,7
2023-07-14,1280,Product_1280,21,North,11,320,3520,7,29
2022-03-20,1165,Product_1165,27,South,110,213,23430,3,17
2022-05-20,1142,Product_1142,88,East,98,51,4998,5,16
2022-06-10,1497,Product_1497,34,North,33,364,12012,6,6
2023-07-04,1976,Product_1976,23,West,48,352,16896,7,19
2022-10-15,1749,Product_1749,78,East,71,444,31524,10,3
2022-09-04,1483,Product_1483,39,South,45,44,1980,9,3
2022-05-29,1412,Product_1412,69,South,53,27,1431,5,8
2022-05-17,1096,Product_1096,73,East,147,418,61446,5,26
2022-11-19,1703,Product_1703,45,East,4,262,1048,11,11
2023-05-25,1287,Product_1287,63,South,89,309,27501,5,1
2023-02-20,1967,Product_1967,8,North,66,102,6732,2,20
2023-06-12,1554,Product_1554,7,East,29,413,11977,6,1
2023-01-26,1268,Product_1268,30,South,20,151,3020,1,7
2023-09-19,1208,Product_1208,12,East,52,283,14716,9,8
2023-07-05,1980,Product_1980,20,West,71,485,34435,7,10
2023-01-14,1845,Product_1845,64,North,40,200,8000,1,2
2022-12-06,1536,Product_1536,29,North,26,334,8684,12,24
2023-02-07,1304,Product_1304,55,West,46,396,18216,2,9
2022-07-02,1087,Product_1087,12,North,61,154,9394,7,8
2022-03-18,1119,Product_1119,84,East,4,312,1248,3,21
2022-02-23,1224,Product_1224,22,West,97,457,44329,2,11
2022-11-15,1135,Product_1135,23,South,104,371,38584,11,19
2023-02-11,1762,Product_1762,48,West,41,163,6683,2,27
2022-11-20,1923,Product_1923,45,East,97,373,36181,11,11
2022-11-25,1722,Product_1722,26,West,53,190,10070,11,22
2022-07-20,1381,Product_1381,28,West,18,321,5778,7,24
2022-03-07,1010,Product_1010,55,East,33,289,9537,3,9
2022-01-30,1438,Product_1438,73,East,130,103,13390,1,26
2022-06-18,1009,Product_1009,69,North,3,75,225,6,8
2022-02-13,1314,Product_1314,2,North,39,397,15483,2,23
2022-05-21,1064,Product_1064,28,East,41,419,17179,5,24
2023-02-15,1900,Product_1900,77,West,106,342,36252,2,30
2023-04-01,1591,Product_1591,79,East,17,222,3774,4,4
2023-09-10,1467,Product_1467,53,East,79,146,11534,9,18
2022-05-31,1915,Product_1915,14,West,71,80,5680,5,25
2022-07-16,1603,Product_1603,46,South,139,189,26271,7,29
